day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range,ticker
weekend,off,14,10.0,20.0,0.7015590200445434,0.2984409799554566,447,BTC
weekend,off,14,20.0,30.0,0.6923076923076924,0.3076923076923076,310,BTC
weekend,off,14,30.0,40.0,0.6981132075471698,0.3018867924528302,263,BTC
weekend,off,14,40.0,50.0,0.7386363636363636,0.2613636363636363,218,BTC
weekend,off,14,50.0,60.0,0.75,0.25,162,BTC
weekend,off,14,60.0,70.0,0.751937984496124,0.2480620155038759,127,BTC
weekend,off,14,70.0,80.0,0.8804347826086957,0.1195652173913043,90,BTC
weekend,off,14,80.0,90.0,0.8795180722891566,0.1204819277108434,81,BTC
weekend,off,14,90.0,100.0,0.8032786885245902,0.1967213114754098,59,BTC
weekend,off,14,100.0,110.0,0.8936170212765957,0.1063829787234043,45,BTC
weekend,off,14,110.0,120.0,0.7837837837837838,0.2162162162162162,35,BTC
weekend,off,14,120.0,130.0,0.868421052631579,0.131578947368421,36,BTC
weekend,off,14,130.0,140.0,0.8888888888888888,0.1111111111111111,25,BTC
weekend,off,14,140.0,150.0,0.9565217391304348,0.0434782608695651,21,BTC
weekend,off,15,-180.0,-170.0,0.08,0.92,23,BTC
weekend,off,15,-150.0,-140.0,0.1034482758620689,0.896551724137931,27,BTC
weekend,off,15,-140.0,-130.0,0.1034482758620689,0.896551724137931,27,BTC
weekend,off,15,-130.0,-120.0,0.0444444444444444,0.9555555555555556,43,BTC
weekend,off,15,-120.0,-110.0,0.0652173913043478,0.9347826086956522,44,BTC
weekend,off,15,-110.0,-100.0,0.109090909090909,0.8909090909090909,53,BTC
weekend,off,15,-100.0,-90.0,0.0869565217391304,0.9130434782608696,67,BTC
weekend,off,15,-90.0,-80.0,0.1296296296296296,0.8703703703703703,79,BTC
weekend,off,15,-80.0,-70.0,0.2142857142857142,0.7857142857142857,82,BTC
weekend,off,15,-70.0,-60.0,0.2894736842105263,0.7105263157894737,112,BTC
weekend,off,15,-60.0,-50.0,0.2533333333333333,0.7466666666666666,148,BTC
weekend,off,15,-50.0,-40.0,0.2295918367346938,0.7704081632653061,194,BTC
weekend,off,15,-40.0,-30.0,0.2773279352226721,0.7226720647773279,245,BTC
weekend,off,15,-30.0,-20.0,0.2672131147540983,0.7327868852459016,303,BTC
weekend,off,15,-20.0,-10.0,0.3041871921182266,0.6958128078817734,404,BTC
weekend,off,15,-10.0,0.0,0.4105263157894737,0.5894736842105264,473,BTC
weekend,off,15,0.0,10.0,0.5729166666666666,0.4270833333333333,622,BTC
weekend,off,15,10.0,20.0,0.6821515892420538,0.3178484107579462,407,BTC
weekend,off,15,20.0,30.0,0.7197640117994101,0.2802359882005899,337,BTC
weekend,off,15,30.0,40.0,0.69921875,0.30078125,254,BTC
weekend,off,15,40.0,50.0,0.7465437788018433,0.2534562211981567,215,BTC
weekend,off,15,50.0,60.0,0.7352941176470589,0.2647058823529411,168,BTC
weekend,off,15,60.0,70.0,0.8373983739837398,0.1626016260162601,121,BTC
weekend,off,15,70.0,80.0,0.8761904761904762,0.1238095238095238,103,BTC
weekend,off,15,80.0,90.0,0.8554216867469879,0.144578313253012,81,BTC
weekend,off,15,90.0,100.0,0.819672131147541,0.180327868852459,59,BTC
weekend,off,15,100.0,110.0,0.8222222222222222,0.1777777777777778,43,BTC
weekend,off,15,110.0,120.0,0.8888888888888888,0.1111111111111111,34,BTC
weekend,off,15,120.0,130.0,0.9302325581395348,0.0697674418604651,41,BTC
weekend,off,15,130.0,140.0,0.9130434782608696,0.0869565217391304,21,BTC
weekend,off,15,140.0,150.0,0.8918918918918919,0.1081081081081081,35,BTC
weekend,off,15,150.0,160.0,0.8518518518518519,0.1481481481481481,25,BTC
weekend,off,16,-180.0,-170.0,0.0909090909090909,0.9090909090909092,20,BTC
weekend,off,16,-160.0,-150.0,0.1538461538461538,0.8461538461538461,24,BTC
weekend,off,16,-150.0,-140.0,0.04,0.96,23,BTC
weekend,off,16,-140.0,-130.0,0.1111111111111111,0.8888888888888888,34,BTC
weekend,off,16,-130.0,-120.0,0.0238095238095238,0.9761904761904762,40,BTC
weekend,off,16,-120.0,-110.0,0.1136363636363636,0.8863636363636364,42,BTC
weekend,off,16,-110.0,-100.0,0.081967213114754,0.918032786885246,59,BTC
weekend,off,16,-100.0,-90.0,0.10625,0.89375,78,BTC
weekend,off,16,-90.0,-80.0,0.1333333333333333,0.8666666666666667,73,BTC
weekend,off,16,-80.0,-70.0,0.1395348837209302,0.8604651162790697,84,BTC
weekend,off,16,-70.0,-60.0,0.2053571428571428,0.7946428571428572,110,BTC
weekend,off,16,-60.0,-50.0,0.2302631578947368,0.7697368421052632,150,BTC
weekend,off,16,-50.0,-40.0,0.2704081632653061,0.7295918367346939,194,BTC
weekend,off,16,-40.0,-30.0,0.2466666666666666,0.7533333333333333,223,BTC
weekend,off,16,-30.0,-20.0,0.2829341317365269,0.7170658682634731,332,BTC
weekend,off,16,-20.0,-10.0,0.3333333333333333,0.6666666666666667,394,BTC
weekend,off,16,-10.0,0.0,0.3909465020576131,0.6090534979423868,484,BTC
weekend,off,16,0.0,10.0,0.5745393634840871,0.4254606365159129,595,BTC
weekend,off,16,10.0,20.0,0.6767554479418886,0.3232445520581114,411,BTC
weekend,off,16,20.0,30.0,0.6984375,0.3015624999999999,318,BTC
weekend,off,16,30.0,40.0,0.7808764940239044,0.2191235059760956,249,BTC
weekend,off,16,40.0,50.0,0.7607655502392344,0.2392344497607655,207,BTC
weekend,off,16,50.0,60.0,0.7976878612716763,0.2023121387283236,171,BTC
weekend,off,16,60.0,70.0,0.813953488372093,0.1860465116279069,127,BTC
weekend,off,16,70.0,80.0,0.8217821782178217,0.1782178217821782,99,BTC
weekend,off,16,80.0,90.0,0.8194444444444445,0.1805555555555554,70,BTC
weekend,off,16,90.0,100.0,0.9090909090909092,0.0909090909090909,64,BTC
weekend,off,16,100.0,110.0,0.8113207547169812,0.1886792452830188,51,BTC
weekend,off,16,110.0,120.0,0.902439024390244,0.097560975609756,39,BTC
weekend,off,16,120.0,130.0,0.8333333333333334,0.1666666666666666,34,BTC
weekend,off,16,130.0,140.0,0.9696969696969696,0.0303030303030302,31,BTC
weekend,off,16,140.0,150.0,0.8928571428571429,0.1071428571428571,26,BTC
weekend,off,16,150.0,160.0,0.9310344827586208,0.0689655172413793,27,BTC
weekend,off,16,160.0,170.0,0.9090909090909092,0.0909090909090909,20,BTC
weekend,off,17,-210.0,-200.0,0.04,0.96,23,BTC
weekend,off,17,-170.0,-160.0,0.0869565217391304,0.9130434782608696,21,BTC
weekend,off,17,-160.0,-150.0,0.0666666666666666,0.9333333333333332,28,BTC
weekend,off,17,-150.0,-140.0,0.0625,0.9375,30,BTC
weekend,off,17,-140.0,-130.0,0.0263157894736842,0.9736842105263158,36,BTC
weekend,off,17,-130.0,-120.0,0.0294117647058823,0.9705882352941176,32,BTC
weekend,off,17,-120.0,-110.0,0.1153846153846153,0.8846153846153846,50,BTC
weekend,off,17,-110.0,-100.0,0.0961538461538461,0.903846153846154,50,BTC
weekend,off,17,-100.0,-90.0,0.14,0.86,73,BTC
weekend,off,17,-90.0,-80.0,0.1509433962264151,0.8490566037735849,104,BTC
weekend,off,17,-80.0,-70.0,0.1304347826086956,0.8695652173913043,90,BTC
weekend,off,17,-70.0,-60.0,0.1834862385321101,0.8165137614678899,107,BTC
weekend,off,17,-60.0,-50.0,0.25,0.75,142,BTC
weekend,off,17,-50.0,-40.0,0.2134831460674157,0.7865168539325843,176,BTC
weekend,off,17,-40.0,-30.0,0.2142857142857142,0.7857142857142857,243,BTC
weekend,off,17,-30.0,-20.0,0.2587301587301587,0.7412698412698413,313,BTC
weekend,off,17,-20.0,-10.0,0.3384615384615385,0.6615384615384615,388,BTC
weekend,off,17,-10.0,0.0,0.4112050739957716,0.5887949260042283,471,BTC
weekend,off,17,0.0,10.0,0.5720486111111112,0.4279513888888888,574,BTC
weekend,off,17,10.0,20.0,0.7072289156626506,0.2927710843373494,413,BTC
weekend,off,17,20.0,30.0,0.7180685358255452,0.2819314641744548,319,BTC
weekend,off,17,30.0,40.0,0.7295081967213115,0.2704918032786885,242,BTC
weekend,off,17,40.0,50.0,0.7740384615384616,0.2259615384615384,206,BTC
weekend,off,17,50.0,60.0,0.782608695652174,0.217391304347826,159,BTC
weekend,off,17,60.0,70.0,0.8321167883211679,0.1678832116788321,135,BTC
weekend,off,17,70.0,80.0,0.8598130841121495,0.1401869158878504,105,BTC
weekend,off,17,80.0,90.0,0.8648648648648649,0.1351351351351351,72,BTC
weekend,off,17,90.0,100.0,0.859375,0.140625,62,BTC
weekend,off,17,100.0,110.0,0.8793103448275862,0.1206896551724138,56,BTC
weekend,off,17,110.0,120.0,0.9166666666666666,0.0833333333333333,46,BTC
weekend,off,17,120.0,130.0,0.8846153846153846,0.1153846153846154,24,BTC
weekend,off,17,130.0,140.0,0.902439024390244,0.097560975609756,39,BTC
weekend,off,17,140.0,150.0,0.8571428571428571,0.1428571428571429,26,BTC
weekend,off,17,160.0,170.0,0.925925925925926,0.074074074074074,25,BTC
weekend,off,18,-170.0,-160.0,0.0434782608695652,0.9565217391304348,21,BTC
weekend,off,18,-160.0,-150.0,0.0769230769230769,0.9230769230769232,24,BTC
weekend,off,18,-150.0,-140.0,0.09375,0.90625,30,BTC
weekend,off,18,-140.0,-130.0,0.1025641025641025,0.8974358974358975,37,BTC
weekend,off,18,-130.0,-120.0,0.0714285714285714,0.9285714285714286,40,BTC
weekend,off,18,-120.0,-110.0,0.081967213114754,0.918032786885246,59,BTC
weekend,off,18,-110.0,-100.0,0.0769230769230769,0.9230769230769232,50,BTC
weekend,off,18,-100.0,-90.0,0.1232876712328767,0.8767123287671232,71,BTC
weekend,off,18,-90.0,-80.0,0.1117647058823529,0.888235294117647,83,BTC
weekend,off,18,-80.0,-70.0,0.1827956989247312,0.8172043010752688,91,BTC
weekend,off,18,-70.0,-60.0,0.1487603305785124,0.8512396694214877,119,BTC
weekend,off,18,-60.0,-50.0,0.220125786163522,0.779874213836478,157,BTC
weekend,off,18,-50.0,-40.0,0.2485875706214689,0.751412429378531,175,BTC
weekend,off,18,-40.0,-30.0,0.202928870292887,0.7970711297071129,237,BTC
weekend,off,18,-30.0,-20.0,0.2467741935483871,0.7532258064516129,308,BTC
weekend,off,18,-20.0,-10.0,0.3156498673740053,0.6843501326259946,375,BTC
weekend,off,18,-10.0,0.0,0.3847874720357941,0.6152125279642058,445,BTC
weekend,off,18,0.0,10.0,0.5954861111111112,0.4045138888888888,574,BTC
weekend,off,18,10.0,20.0,0.6882640586797066,0.3117359413202933,407,BTC
weekend,off,18,20.0,30.0,0.7578125,0.2421875,318,BTC
weekend,off,18,30.0,40.0,0.7366255144032922,0.2633744855967078,241,BTC
weekend,off,18,40.0,50.0,0.7523364485981309,0.2476635514018691,212,BTC
weekend,off,18,50.0,60.0,0.78,0.2199999999999999,148,BTC
weekend,off,18,60.0,70.0,0.8707482993197279,0.1292517006802721,145,BTC
weekend,off,18,70.0,80.0,0.8282828282828283,0.1717171717171717,97,BTC
weekend,off,18,80.0,90.0,0.8791208791208791,0.1208791208791209,89,BTC
weekend,off,18,90.0,100.0,0.8852459016393442,0.1147540983606557,59,BTC
weekend,off,18,100.0,110.0,0.9215686274509804,0.0784313725490196,49,BTC
weekend,off,18,110.0,120.0,0.9545454545454546,0.0454545454545454,42,BTC
weekend,off,18,120.0,130.0,0.88,0.12,48,BTC
weekend,off,18,130.0,140.0,0.9090909090909092,0.0909090909090909,31,BTC
weekend,off,18,140.0,150.0,0.925925925925926,0.074074074074074,25,BTC
weekend,off,18,150.0,160.0,0.8518518518518519,0.1481481481481481,25,BTC
weekend,off,18,160.0,170.0,0.9545454545454546,0.0454545454545454,20,BTC
weekend,off,18,170.0,180.0,0.9629629629629628,0.037037037037037,25,BTC
weekend,off,19,-180.0,-170.0,0.0344827586206896,0.9655172413793104,27,BTC
weekend,off,19,-170.0,-160.0,0.09375,0.90625,30,BTC
weekend,off,19,-160.0,-150.0,0.0357142857142857,0.9642857142857144,26,BTC
weekend,off,19,-150.0,-140.0,0.1333333333333333,0.8666666666666667,28,BTC
weekend,off,19,-140.0,-130.0,0.074074074074074,0.925925925925926,25,BTC
weekend,off,19,-130.0,-120.0,0.04,0.96,48,BTC
weekend,off,19,-120.0,-110.0,0.0576923076923076,0.9423076923076924,50,BTC
weekend,off,19,-110.0,-100.0,0.0533333333333333,0.9466666666666668,73,BTC
weekend,off,19,-100.0,-90.0,0.1567164179104477,0.8432835820895522,65,BTC
weekend,off,19,-90.0,-80.0,0.141025641025641,0.858974358974359,76,BTC
weekend,off,19,-80.0,-70.0,0.1122448979591836,0.8877551020408163,96,BTC
weekend,off,19,-70.0,-60.0,0.1794871794871795,0.8205128205128205,115,BTC
weekend,off,19,-60.0,-50.0,0.1645569620253164,0.8354430379746836,156,BTC
weekend,off,19,-50.0,-40.0,0.2085561497326203,0.7914438502673797,185,BTC
weekend,off,19,-40.0,-30.0,0.1952789699570815,0.8047210300429184,231,BTC
weekend,off,19,-30.0,-20.0,0.2568027210884354,0.7431972789115646,292,BTC
weekend,off,19,-20.0,-10.0,0.3034300791556727,0.6965699208443272,377,BTC
weekend,off,19,-10.0,0.0,0.3601789709172259,0.639821029082774,445,BTC
weekend,off,19,0.0,10.0,0.6076066790352505,0.3923933209647495,537,BTC
weekend,off,19,10.0,20.0,0.6808510638297872,0.3191489361702128,421,BTC
weekend,off,19,20.0,30.0,0.7311475409836066,0.2688524590163934,303,BTC
weekend,off,19,30.0,40.0,0.767578125,0.232421875,254,BTC
weekend,off,19,40.0,50.0,0.8186274509803921,0.1813725490196078,202,BTC
weekend,off,19,50.0,60.0,0.8450704225352113,0.1549295774647887,140,BTC
weekend,off,19,60.0,70.0,0.8217054263565892,0.1782945736434108,127,BTC
weekend,off,19,70.0,80.0,0.875,0.125,118,BTC
weekend,off,19,80.0,90.0,0.8387096774193549,0.1612903225806451,91,BTC
weekend,off,19,90.0,100.0,0.9516129032258064,0.0483870967741935,60,BTC
weekend,off,19,100.0,110.0,0.9482758620689656,0.0517241379310344,56,BTC
weekend,off,19,110.0,120.0,0.9433962264150944,0.0566037735849056,51,BTC
weekend,off,19,120.0,130.0,0.8913043478260869,0.108695652173913,44,BTC
weekend,off,19,130.0,140.0,0.9230769230769232,0.0769230769230768,37,BTC
weekend,off,19,140.0,150.0,0.9428571428571428,0.0571428571428571,33,BTC
weekend,off,19,150.0,160.0,0.9142857142857144,0.0857142857142857,33,BTC
weekend,off,20,-200.0,-190.0,0.0833333333333333,0.9166666666666666,22,BTC
weekend,off,20,-180.0,-170.0,0.1111111111111111,0.8888888888888888,25,BTC
weekend,off,20,-170.0,-160.0,0.0689655172413793,0.9310344827586208,27,BTC
weekend,off,20,-150.0,-140.0,0.032258064516129,0.967741935483871,29,BTC
weekend,off,20,-140.0,-130.0,0.0256410256410256,0.9743589743589745,37,BTC
weekend,off,20,-130.0,-120.0,0.1818181818181818,0.8181818181818181,42,BTC
weekend,off,20,-120.0,-110.0,0.048780487804878,0.951219512195122,39,BTC
weekend,off,20,-110.0,-100.0,0.0677966101694915,0.9322033898305084,57,BTC
weekend,off,20,-100.0,-90.0,0.0844155844155844,0.9155844155844156,75,BTC
weekend,off,20,-90.0,-80.0,0.1204819277108433,0.8795180722891567,81,BTC
weekend,off,20,-80.0,-70.0,0.0736842105263157,0.9263157894736842,93,BTC
weekend,off,20,-70.0,-60.0,0.1259259259259259,0.8740740740740741,133,BTC
weekend,off,20,-60.0,-50.0,0.1655629139072847,0.8344370860927153,149,BTC
weekend,off,20,-50.0,-40.0,0.2340425531914893,0.7659574468085106,186,BTC
weekend,off,20,-40.0,-30.0,0.1936170212765957,0.8063829787234043,233,BTC
weekend,off,20,-30.0,-20.0,0.25,0.75,298,BTC
weekend,off,20,-20.0,-10.0,0.2677595628415301,0.7322404371584699,364,BTC
weekend,off,20,-10.0,0.0,0.3767942583732057,0.6232057416267942,416,BTC
weekend,off,20,0.0,10.0,0.5701107011070111,0.4298892988929889,540,BTC
weekend,off,20,10.0,20.0,0.6723684210526316,0.3276315789473684,378,BTC
weekend,off,20,20.0,30.0,0.7767584097859327,0.2232415902140673,325,BTC
weekend,off,20,30.0,40.0,0.7910447761194029,0.208955223880597,266,BTC
weekend,off,20,40.0,50.0,0.8383838383838383,0.1616161616161616,196,BTC
weekend,off,20,50.0,60.0,0.8312883435582822,0.1687116564417178,161,BTC
weekend,off,20,60.0,70.0,0.8677685950413223,0.1322314049586777,119,BTC
weekend,off,20,70.0,80.0,0.84,0.16,123,BTC
weekend,off,20,80.0,90.0,0.8690476190476191,0.1309523809523809,82,BTC
weekend,off,20,90.0,100.0,0.90625,0.09375,62,BTC
weekend,off,20,100.0,110.0,0.953846153846154,0.0461538461538461,63,BTC
weekend,off,20,110.0,120.0,0.9629629629629628,0.037037037037037,52,BTC
weekend,off,20,120.0,130.0,0.7959183673469388,0.2040816326530612,47,BTC
weekend,off,20,130.0,140.0,0.9714285714285714,0.0285714285714285,33,BTC
weekend,off,20,140.0,150.0,0.9696969696969696,0.0303030303030302,31,BTC
weekend,off,20,150.0,160.0,0.9393939393939394,0.0606060606060605,31,BTC
weekend,off,20,160.0,170.0,0.9166666666666666,0.0833333333333333,22,BTC
weekend,off,20,180.0,190.0,0.9230769230769232,0.0769230769230768,24,BTC
weekend,off,21,-170.0,-160.0,0.0714285714285714,0.9285714285714286,26,BTC
weekend,off,21,-160.0,-150.0,0.04,0.96,23,BTC
weekend,off,21,-150.0,-140.0,0.0512820512820512,0.9487179487179488,37,BTC
weekend,off,21,-140.0,-130.0,0.09375,0.90625,30,BTC
weekend,off,21,-130.0,-120.0,0.0606060606060606,0.9393939393939394,31,BTC
weekend,off,21,-120.0,-110.0,0.0806451612903225,0.9193548387096774,60,BTC
weekend,off,21,-110.0,-100.0,0.0675675675675675,0.9324324324324323,72,BTC
weekend,off,21,-100.0,-90.0,0.0763888888888889,0.9236111111111112,70,BTC
weekend,off,21,-90.0,-80.0,0.0921052631578947,0.9078947368421052,74,BTC
weekend,off,21,-80.0,-70.0,0.1078431372549019,0.892156862745098,100,BTC
weekend,off,21,-70.0,-60.0,0.1439393939393939,0.8560606060606061,130,BTC
weekend,off,21,-60.0,-50.0,0.1719745222929936,0.8280254777070064,155,BTC
weekend,off,21,-50.0,-40.0,0.2054054054054054,0.7945945945945946,183,BTC
weekend,off,21,-40.0,-30.0,0.1776859504132231,0.8223140495867769,240,BTC
weekend,off,21,-30.0,-20.0,0.2370967741935483,0.7629032258064516,308,BTC
weekend,off,21,-20.0,-10.0,0.2840579710144927,0.7159420289855072,343,BTC
weekend,off,21,-10.0,0.0,0.3624708624708624,0.6375291375291375,427,BTC
weekend,off,21,0.0,10.0,0.5759368836291914,0.4240631163708086,505,BTC
weekend,off,21,10.0,20.0,0.7024456521739131,0.2975543478260869,366,BTC
weekend,off,21,20.0,30.0,0.7962962962962963,0.2037037037037037,322,BTC
weekend,off,21,30.0,40.0,0.7811320754716982,0.2188679245283018,263,BTC
weekend,off,21,40.0,50.0,0.8527918781725888,0.1472081218274111,195,BTC
weekend,off,21,50.0,60.0,0.801948051948052,0.198051948051948,152,BTC
weekend,off,21,60.0,70.0,0.828125,0.171875,126,BTC
weekend,off,21,70.0,80.0,0.856,0.144,123,BTC
weekend,off,21,80.0,90.0,0.8888888888888888,0.1111111111111111,79,BTC
weekend,off,21,90.0,100.0,0.9404761904761904,0.0595238095238095,82,BTC
weekend,off,21,100.0,110.0,0.9402985074626866,0.0597014925373133,65,BTC
weekend,off,21,110.0,120.0,0.8913043478260869,0.108695652173913,44,BTC
weekend,off,21,120.0,130.0,0.9333333333333332,0.0666666666666666,43,BTC
weekend,off,21,130.0,140.0,0.9565217391304348,0.0434782608695651,44,BTC
weekend,off,21,140.0,150.0,0.9117647058823528,0.088235294117647,32,BTC
weekend,off,21,150.0,160.0,0.9705882352941176,0.0294117647058823,32,BTC
weekend,off,21,160.0,170.0,0.9310344827586208,0.0689655172413793,27,BTC
weekend,off,21,170.0,180.0,0.9629629629629628,0.037037037037037,25,BTC
weekend,off,21,180.0,190.0,0.9565217391304348,0.0434782608695651,21,BTC
weekend,off,22,-180.0,-170.0,0.0434782608695652,0.9565217391304348,21,BTC
weekend,off,22,-170.0,-160.0,0.0454545454545454,0.9545454545454546,20,BTC
weekend,off,22,-160.0,-150.0,0.0625,0.9375,30,BTC
weekend,off,22,-150.0,-140.0,0.0769230769230769,0.9230769230769232,37,BTC
weekend,off,22,-140.0,-130.0,0.0769230769230769,0.9230769230769232,37,BTC
weekend,off,22,-130.0,-120.0,0.05,0.95,38,BTC
weekend,off,22,-120.0,-110.0,0.0967741935483871,0.9032258064516128,60,BTC
weekend,off,22,-110.0,-100.0,0.0394736842105263,0.9605263157894736,74,BTC
weekend,off,22,-100.0,-90.0,0.0365853658536585,0.9634146341463414,80,BTC
weekend,off,22,-90.0,-80.0,0.0576923076923076,0.9423076923076924,76,BTC
weekend,off,22,-80.0,-70.0,0.1346153846153846,0.8653846153846154,102,BTC
weekend,off,22,-70.0,-60.0,0.128,0.872,123,BTC
weekend,off,22,-60.0,-50.0,0.15,0.85,158,BTC
weekend,off,22,-50.0,-40.0,0.1775147928994082,0.8224852071005917,167,BTC
weekend,off,22,-40.0,-30.0,0.1869918699186991,0.8130081300813008,244,BTC
weekend,off,22,-30.0,-20.0,0.2443729903536977,0.7556270096463023,309,BTC
weekend,off,22,-20.0,-10.0,0.2886178861788618,0.7113821138211383,367,BTC
weekend,off,22,-10.0,0.0,0.3207070707070707,0.6792929292929293,394,BTC
weekend,off,22,0.0,10.0,0.6013384321223709,0.3986615678776291,521,BTC
weekend,off,22,10.0,20.0,0.7316715542521993,0.2683284457478007,339,BTC
weekend,off,22,20.0,30.0,0.7836065573770492,0.2163934426229508,303,BTC
weekend,off,22,30.0,40.0,0.7933884297520661,0.2066115702479338,240,BTC
weekend,off,22,40.0,50.0,0.855072463768116,0.144927536231884,205,BTC
weekend,off,22,50.0,60.0,0.8153409090909091,0.1846590909090909,174,BTC
weekend,off,22,60.0,70.0,0.8629032258064516,0.1370967741935483,122,BTC
weekend,off,22,70.0,80.0,0.8956521739130435,0.1043478260869564,113,BTC
weekend,off,22,80.0,90.0,0.9318181818181818,0.0681818181818182,86,BTC
weekend,off,22,90.0,100.0,0.9411764705882352,0.0588235294117647,66,BTC
weekend,off,22,100.0,110.0,0.9102564102564102,0.0897435897435897,76,BTC
weekend,off,22,110.0,120.0,0.9565217391304348,0.0434782608695651,44,BTC
weekend,off,22,120.0,130.0,0.95,0.05,58,BTC
weekend,off,22,130.0,140.0,0.9736842105263158,0.0263157894736841,36,BTC
weekend,off,22,140.0,150.0,0.945945945945946,0.054054054054054,35,BTC
weekend,off,22,150.0,160.0,0.9230769230769232,0.0769230769230768,24,BTC
weekend,off,22,160.0,170.0,0.9411764705882352,0.0588235294117647,32,BTC
weekend,off,22,170.0,180.0,0.9310344827586208,0.0689655172413793,27,BTC
weekend,off,23,-190.0,-180.0,0.0357142857142857,0.9642857142857144,26,BTC
weekend,off,23,-170.0,-160.0,0.0967741935483871,0.9032258064516128,29,BTC
weekend,off,23,-160.0,-150.0,0.09375,0.90625,30,BTC
weekend,off,23,-150.0,-140.0,0.0333333333333333,0.9666666666666668,28,BTC
weekend,off,23,-140.0,-130.0,0.0476190476190476,0.9523809523809524,40,BTC
weekend,off,23,-130.0,-120.0,0.0196078431372549,0.9803921568627452,49,BTC
weekend,off,23,-120.0,-110.0,0.074074074074074,0.925925925925926,52,BTC
weekend,off,23,-110.0,-100.0,0.0365853658536585,0.9634146341463414,80,BTC
weekend,off,23,-100.0,-90.0,0.0759493670886075,0.9240506329113924,77,BTC
weekend,off,23,-90.0,-80.0,0.0662650602409638,0.933734939759036,81,BTC
weekend,off,23,-80.0,-70.0,0.0784313725490196,0.9215686274509804,100,BTC
weekend,off,23,-70.0,-60.0,0.1297709923664122,0.8702290076335878,129,BTC
weekend,off,23,-60.0,-50.0,0.136986301369863,0.863013698630137,144,BTC
weekend,off,23,-50.0,-40.0,0.1746031746031746,0.8253968253968254,187,BTC
weekend,off,23,-40.0,-30.0,0.1689497716894977,0.8310502283105023,217,BTC
